,game_id,event,player_name
821,f2c2deda-9016-46ab-bfb5-6339ad5643dc,FIDE WCh KO,"Mamedyarov,S"
822,f2c78fde-6160-4b48-b69b-f51e0b303ed4,FIDE-Wch k.o. g/15+10,"Topalov, Veselin"
823,f2dfd531-9ebb-4859-a594-cbb8e3e89189,WCh-FIDE,"Svidler,P"
824,f2ec3a34-b240-45ac-a586-9a0d71bd80ca,FIDE WCh KO,"Sutovsky,E"
825,f3dadf79-e84b-417b-8d0c-45bbe4fbf942,World Championship 31th-KK1,"Karpov, Anatoly"
826,f42ab0fa-29ac-43c2-9e81-e8c7aaf43b9e,FIDE-Wch k.o.,"Ehlvest, Jaan"
827,f444bff8-acec-4162-b516-44ff0e1ebce7,FIDE-Wch k.o.,"Khalifman, Alexander"
828,f4a69f1a-845c-403a-8b88-a7af10b44a96,FIDE-Wch k.o.,"Kindermann, Stefan"
829,f4b05159-80df-42da-837d-8abe5690ff00,FIDE WCh KO,Ye Jiangchuan
830,f5084ad4-b763-4e86-85a3-0ac4e5047dba,World Championship 28th,"Fischer, Robert James"
831,f5b843c3-8931-4534-bb1c-acb38162805b,FIDE WCh KO,"Dreev,A"
832,f60ed26a-91b7-4514-b949-12a05b5fc2c0,FIDE-Wch k.o. g/15+10,"Topalov, Veselin"
833,f718f127-decb-4ca7-9aec-804cf3657eb9,FIDE WCh KO,"Khenkin,I"
834,f745943a-ebe5-452e-964c-937e20d9af4b,World Championship 9th,"Lasker, Emanuel"
835,f7507a75-a0c4-4d8b-8a3c-7997bca7214a,FIDE WCh KO,"Moiseenko,A"
836,f76797d9-931f-410c-9742-448f1a5d04a8,World Championship 16th,"Alekhine, Alexander"
837,f7b4e29d-760d-4c53-a4d8-dc5607dece3b,World Championship 19th,"Botvinnik, Mikhail"
838,f7f5e29f-48fa-4db8-9134-388c6c898ed9,FIDE WCh KO,"Lputian,S"
839,f8089cff-3616-44f9-a657-9f4a8fb74c8b,World Championship 3rd,"Steinitz, William"
840,f80d432a-e033-43c7-80e8-cc7165c96190,FIDE WCh KO,"Azmaiparashvili,Z"
841,f813c776-1788-42a9-aecb-e437f0986f6e,World Championship 2nd,"Chigorin, Mikhail"
842,f836bd76-8dbb-4bc8-8f84-4d1da2e5bd2e,World Championship 7th,"Lasker, Emanuel"
843,f8f4d5f7-960c-4429-af18-f907ccb6f04c,World Championship 1st,"Steinitz, William"
844,f912b083-c793-4901-97df-e8c8ebad60ed,World Championship 21th,"Smyslov, Vassily"
845,f944bad4-80ff-4265-a1b9-3fa94c11a52d,FIDE WCh KO,"Svidler,P"
846,fa140fba-2d3f-4e96-a39a-68977252e453,FIDE WCh KO,"Sakaev,K"
847,fa179125-790a-41de-8fb4-8fb5d45d6235,FIDE WCh KO,Ni Hua
848,fa31fc00-f827-4414-81e0-5e70b2a1cd88,Braingames WCC,"Kramnik,V"
849,fabdf3d6-813c-48b1-b327-741e456b3fe6,FIDE-Wch k.o.,"Dreev, Alexey"
850,fb1085d0-69a8-446e-96f6-02fc015a24dc,World Championship 31th-KK1,"Karpov, Anatoly"
851,fbb158d4-ff9f-425f-9ed7-4932354ba56d,World Championship 31th-KK1,"Karpov, Anatoly"
852,fbc01ee7-fd20-4c60-a33d-9f81876ff1bf,FIDE WCh KO,"Gulko,B"
853,fbc815bc-1c6f-4204-a8b4-6d66b3e82803,World Championship 20th,"Smyslov, Vassily"
854,fbf93237-fafc-43b8-8fa4-96327f053a56,FIDE-Wch k.o.,"Beliavsky, Alexander G"
855,fc7da634-bb04-4314-9c63-c319f46b895d,FIDE WCh KO,"Nielsen,PH"
856,fc939ef2-684c-4c62-8d1d-1faf7513ae5b,World Championship 28th,"Fischer, Robert James"
857,fd122b42-cfa5-45f9-8183-d0ab7db76d14,FIDE-Wch k.o.,"Tkachiev, Vladislav"
858,fd63fae6-4c5b-428b-9f94-4b486bc2ff7f,FIDE WCh KO,"Gelfand,B"
859,fddf28e5-3df1-484f-b31f-636aca204c02,FIDE WCh KO,"Ponomariov,R"
860,fded1254-a3dc-4cfd-a3d9-bf1a1aff5017,FIDE-Wch k.o.,"Georgiev, Kiril"
861,fe2f59c6-99de-4903-9524-8a6ce3b4b0ed,FIDE-Wch k.o.,"Dizdar, Goran"
862,fe7ca530-596e-4683-89ac-9d0519b7edfb,World Championship 20th,"Botvinnik, Mikhail"
863,feedbd50-d067-4adc-8f78-650ef49815ec,FIDE-Wch k.o. g/25+10,"Zvjaginsev, Vadim"
864,ff2c2144-3649-48e6-bf22-906f67554f1e,World Championship 16th,"Alekhine, Alexander"
865,ff6a555b-8e5d-4a49-a9d8-e00f9f820eb0,FIDE WCh KO,"Bareev,E"
866,ff77eb24-43ad-4f76-8633-c318e9b0dd73,FIDE-Wch k.o.,"Piket, Jeroen"
